Fechar os olhos," Às vezes ficava sem dormir, morrendo de medo de morrer, pensando na morte, no dia da minha morte Sabia que um dia fecharia os olhos para sempre e que as trevas engoliriam tudo Sei Desaparecerei e nunca mais acordarei, ou, pior, que acordarei vivo dentro de um caixão"
Lavar as mãos,"  Espere um pouco, Maurício    gritou Lucas   eu vou com você  Não esqueçam de dar descarga e lavar as mãos – gritou Mayra rindo Vamos dormir"
Tirar o chapéu," Certo dia, na mesa de um bar, passa D Morte encarnada numa morena de tirar o chapéu:  bumbum  empinado,  peitos  furando  o  sutiã,  cabelos  cor  de  graúna, rebolando num salto quinze, aí o velho não agüentou: Mata o velho "
Abrir os olhos," Roberta   e   Fabiana   que   fizeram   parte   da encenação da peça apresentada aproximam se da jovem visitante de olhos azuis Ao abrir os olhos, Seny percebe que todos estavam chorando também  Bem vinda Seny  Bem vinda ao coração de Deus  Bem vinda ao nosso meio"
Abrir os olhos, De dor 8 “Senti no impulso de abrir os olhos o temor de encontrar os dela” Bruna Lombardi Antes da travessia houvera o bom Deus ceder me uma vez só o prazer de despertar a teu lado
Abrir os olhos," Contudo, em Bacelar Viana a formação do médico direciona o paladar do poeta É que ele não abre os olhos nem estende os braços para as sacadas e telhados e azulejos e mirantes da cidade (en) cantada Em Bacelar Viana o humanista contempla, impotente, o desamor destrutivo  de  uma  miragem,  e  com  isto  submerge  na  nostalgia  de 84 estrofes que não cantam a arquitetura, porque a força antropológica lhe parece  mais  vibrante"
Abrir os olhos, Você deixou cair o livro Vera abriu os olhos e um mar moreno de ondas verdes invadiu seu ser Ela sorriu e decidiu fazer o jogo do rapaz
Abrir os olhos, Depois tudo foi caindo no sossego  os meus pulsos estavam desembaraçados  um grande calor me fervia o corpo  abri os olhos devagarinho
Entrar pela janela, Fui para o mirante e lá fiquei estático  A ventania entrava pela janela num turbilhão A chuva vinha de banda e molhava por todos os lados
Estar no sangue," 3 UM TREM DE SAUDADE Mamãe do meu coração, como outras coisas inexplicáveis, creio que a vida nômade, também o espírito do emigrante, tudo está no sangue Que pensamentos terão aqueles que deixam sua terra natal para partir? Que são homens de coragem, não há dúvida: decididos a sofrer várias dores"
Fechar as portas," Até   que   o   piloto   informou   que   a   neve   estava   com problemas e teriam que ir a outra nave, a maioria queria ir 437 salvar as pessoas do holocausto e saíram correndo para a outra   nave,   Radamés   enviou   no   mesmo   instante   uma mensagem   para   Radamon,   que   teriam   problemas   para saírem do planeta e precisariam de ajuda Logo que todos saíram da nave, Radamés fechou as portas   e   Amanda   e   Aurora   foram   à   cabine,   Radamés ficaria   um   pouco   no   solo   até   que   Radamon   desse   um retorno, da distância que estava de Triod  Chegarei em 3  minutos"
Ir longe," As mesmas incertezas   e   contraditoriamente    as   mesmas certezas  As certezas eu deduzo, me diga quais são as incertezas?  Se nos veremos de novo, ação eu vá para o exterior Realmente é cedo pra ir longe ao que sentimos?Amanha não será tarde? E se não nos contermos   agora,   poderemos   realmente   nos arrepender amanha?  Céus  Estou falando com Seny ou com a cópia fiel de Jéssica?  hum    A,   querida,   a   própria   historia   já   é   sua resposta,   olha   o   sofrimento   que   a   imaturidade deles trouxe á você, e não quero fazê la sentir se rejeitada   ou   excluída,   mas   você   sabe   que   tem problemas sérios de saúde física e emocional"
Ir longe," O Leão aproximou se para ver o pé, no que o Cavalo o levantou e acertou lhe o queixo, fazendo com que tonteasse Quando deu por si o Leão, viu que o Cavalo já ia longe  ______________________________ ______________________________ ________________ 37 ______________________________ ______________________________ ________________ 38   As Fábulas de Esopo   Joseph Shafan O Cavalo e o Asno As Árvores e o Machado Um Cavalo, com os arreios enfeitados de seda e ouro de muito preço, seguia por um caminho levando seu dono, quando encontrou um Asno carregado, pelo que, com muita soberba disse:   Animal inconveniente  porque não me dás lugar e te desvias para que eu passe? O pobre Asno, calou se e suportou a ofensa"
Ir longe," – Bruno respondeu lhe que sua felicidade não a deixaria longe de si e completou: Começamos juntos e a morte é o nosso divórcio Às   2    h,   os   convidados   começaram   chegar"
Ir longe," Depois   que   terminava   o   solo   arenoso   do   deserto começava   uma   faixa   de   pedregulhos   baixos   e   logo   a seguir uma rala vegetação, que ia escondendo devagar o deserto,   e   não   muito   longe,   já   não   existia   mais   areia somente ervas e pequenas árvores, e um vasto gramado que se estendia até a primeira morada da montanha A casinha era feita quase toda de pedras, muito linda e bem conservada com um pequeno jardim a sua frente e atrás,   não   muito   longe   onde   começava   a   subida   da montanha,   escorria   um   pequeno   rio   da   encosta   da montanha, serpenteando a floresta ia longe acompanhado a relva que se tornava alta onde se escondia os animais grandes que habitavam a floresta Também havia um belo pomar, depois do jardim que cercava a parte de trás da casa, muito bem cuidado por mãos habilidosas"
Ir longe," O que poderia estar querendo com uma secretária pobre da periferia de São Paulo? Ele dizia que também nascera na periferia e que com muita luta concluíra os estudos Sabia que ela iria longe também Tanto falou, tanto fez que acabou convencendo a a irem a um motel"
Ir longe," E eu falei: – Eu pego você Aí  quando  foi  mais  pra  frente  eu  apertei  o,  a  /  chincha  /  no  cavalo, montei ele e quando saí assim no largo assim, né, eu avistei ele que ia indo longe Aí peguei e montei em cima dele e falei: – Agora eu pego ele"
Ir longe, Alberte Momán a sede menciona me nos sonhos alimentando me do teu suor sulcando as ribeiras dos oceanos do teu corpo com a embarcação nua deste esqueleto que me leva já os soluços me empurram para a costa Alberte Momán Erótica 45 recortemos um beijo do passado para pô lo ao remolho dos novos tempos ali onde possamos portar o recordo também das épocas que deveríamos ter vivido longe e a um tempo assumindo nos como única presença eterna 4  Erótica Alberte Momán podes colher de mim tudo quanto precisares alimento me só de saudade um corpo que deixou de tremer por mim suar por mim em todas as superfícies a dor que causa é só comparável ao prazer que foi quem de gerar Alberte Momán
Morder a isca," Disse  a  frase  propositadamente  em  tom  de  lamúria,  de  quem  pede ajuda O peixe mordeu a isca –  Coitada  da  minha  terra,  miudinha  assim  como  é,  Ilha  com  começo  e fim,  ruazinhas  estreitas  e  sebentas,  vizinhança  que  se  conhece,  ninguém  tem como se perder por aí"
Morder a isca," Ele não é doido para queimar dinheiro, apenas vou lhe dizer que para mim esse caso chegou ao fim – estratégia para convencê la 3  O senhor pode dizer me o nome do contratante? –mordeu a isca Não  É  sigilo   profissional,   posso se  a senhora  desejar,  chegar   às   suas   mãos, material fotográfico e de mídia editados das ações e flagrantes extraconjugais do seu marido"
Passar a mão,"  Claro, mas agora deixe pra mais tarde  Já que você quer passar a mão sobre as travessuras  dela   como   fazia   no   internato,  então fique   com   essa   benção,   enquanto   vou   buscar Márcia no escritório    Ótimo   Will,   assim   você   esfria   cuca   e   eu posso tornar aos seis anos desta princesa rebelde que   acaba   de   levar   umas   palmadas   de   um   pai muito bravo"
Passar a mão," Radamés fez um sinal, Amanda viera a ter com ele Os soldados caídos no chão estavam inconscientes, Radamés   pediu   a   Amanda   que   os   curasse,   Amanda   só passou a mão na cabeça deles e foram se levantando sem nenhuma dor no corpo  Então Kion deseja que minha curandeira cure a ti também, pergunta Radamés"
Passar a mão,"  No  discurso  elucidativo  do  contador acerca da construção metonímica caracterizadora do nome da Personagem, há ressonância, por exemplo, do discurso judaico cristão: É Mãozão porque ninguém pode com ele, né Quer dizer que se ele passa a mão numa ::, numa criança, num homem, já foi ["
Pôr na cabeça," 48 E  Mário  num  ponto  tinha  razão:  nenhum  dilúvio  iria  impedi lo  de  rever Gardênia Mas não conseguia por na cabeça sobre qual fato Mário se referia Decerto  acontecera  algo  que  o  amigo  não  queria  antecipar,  já  que  Aníbal  iria saber diretamente"
Quebrar o gelo, Ouço  alguém  quebrar  gelo  numa  vasilha  Um  outro chora e pede um espeto para quebrar o gelo Toma empres tada a voz de meu filho mais velho ao chorar
Vestir a camisa," Então, Antony sugeriu lhe que ela o coadjuvasse e assim o problema foi solucionado sem a necessidade dele usar outros meios não profissionais Paulo era só alegria, tinha adquirido novas feições, novo ânimo, se já vestia a camisa da empresa, com a promoção, redobrou os cuidados, até Marie congratulou se com   Antony   pela   indicação,   dizendo lhe   que   Paulo   tinha   tido   uma   mudança   radical, 3 inclusive com ela e a criança Estava mais carinhoso e mais família e menos estressado depois da promoção"
Virar pó," Berlioz foi mais existencial, luminosidade da Terra, a Gente, Réquiem de todos nós, o ser humano estelar: somos  Amigos, público, bebidas, cantigas espirituosas e som Num crescendo, mutante, cometendo erros, suicídios, convivendo com santidades, a lágrima inexplicável, a dor inexistente, o sonho vindo do ponto de Deus, a visão sem olhos, o Dom da gravação, som, imagem, palavra, aquilo que não vira pó E a loucura de transformar tudo em pó"
Virar pó," Muito pior ainda: Correr o itinerário do álcool ao fogo dos infernos  Sobreviver na pior  Cortar os pulsos, cair em silêncio  2 4 Os arredores  do  Outeiro 22 I Quando no Outeiro da Cruz a terra virou pólvora E o sangue dessas raças se transformou em adubo As garruchas e as espadas estraçalharam as almas E os cadáveres se amontoaram em nome de Deus Os índios e franceses e portugueses e brasílicos, Entregaram se a uma guerra de corpos extenuados, Vencidos, lacerados, infelizes, deram se as mãos, Quando no Outeiro da Cruz a terra virou pólvora"
Virar pó,"    Radamés,   mesmo   que   ela  tenha   o  poder  de   cura não vai conseguir sair dali 2 2     Se   ela   ameaçar   de   voar,   eles   enchem   ela   de buracos, se aqueles carros de guerra resolver disparar, ela vai virar pó    Se   não   me   engano   ela   é   sua   protegida,   dizia Alexandre"
